Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
54329,7034223243,Luis,Garcia,6275618852647240,7,79004.449
103692,1148235244,Ana,Perez,6223189402516280,2,78997.9694
46635,2019381872,Elena,Quispe Perez,1346410763897530,10,78996.9895
73484,715866671,Ricardo Diego Jose,Garcia,4644459942777930,1,78989.6299
108594,5440332199,Diego,Rodriguez,4654313052531280,2,78974.322
78408,7118961722,Lucia,Perez Mendoza,3731213878142780,1,78969.707
57096,8309179055,Lucia,Perez Vargas,5152199630217620,7,78965.1074
72341,7604571803,Diego Jose Luis,Lopez,7729212105058300,10,78963.0179
15475,9452471593,Jorge Juan,Perez,9605914762223540,8,78959.2296
35044,5187749005,Lucia,Rodriguez,5964657688386920,3,78957.0022
57382,3624046241,Carlos Juan Elena,Garcia,2094402845119810,2,78955.1299
79027,5170042001,Jose Ricardo Carlos,Mendoza Vargas,8060425070323460,9,78954.0855
65577,4941067608,Carlos Juan,Mamani Perez,4052100149143010,2,78953.9099
80863,6615623798,Jose,Mendoza Rodriguez,4471810313265920,8,78945.0996
52981,7362868058,Ricardo Ana,Flores,4527022405404300,2,78944.8423
20815,4708630269,Diego Maria Maria,Claros Vargas,9766284724649640,3,78930.6259
54836,8232545523,Sofia Luis,Garcia Mendoza,791684978441251,13,78929.6805
24157,6467242482,Jorge,Mendoza Vargas,9164534024843070,9,78929.2989
1966,4728298415,Lucia,Vargas Vargas,6680415087181390,2,78925.9873
110853,7710626886,Jose Juan,Quispe,3930573303009860,4,78925.8421
4254,4225267560,Lucia,Mamani Lopez,2310936075145120,10,78925.6793
54683,3118621497,Jose Maria,Rodriguez Quispe,3340732884749740,12,78923.8002
34283,7276230299,Lucia,Flores,4296030123563020,1,78923.1458
122203,353828201,Diego Elena Maria,Quispe,399895685516704,6,78919.2457
3457,3135616463,Jose Ana Lucia,Flores Mamani,9240312922184380,5,78916.454
118653,4130700574,Luis,Garcia Perez,1855467756035110,12,78905.9156
68840,5064814799,Juan Lucia,Claros,5072061706235460,1,78903.5649
25822,5064655836,Ricardo Elena Jose,Mendoza,497181668468603,4,78901.9787
4592,8818934083,Luis Jose,Lopez Flores,292373648416394,8,78895.63
88383,762555382,Ricardo Jorge,Mamani,903067540197721,8,78879.5779
75338,822082105,Juan,Mamani,1972010646672950,3,78878.041
28325,6608743087,Ana Diego,Rodriguez Mendoza,8476123495668690,6,78867.7051
2084,3252291084,Ricardo,Vargas Rodriguez,9795653934986930,2,78864.9868
113254,1852158512,Ana,Mendoza Claros,6425883687182650,6,78860.58
72565,9092957312,Diego,Quispe Perez,17808859142816,10,78858.9279
25235,7710782783,Luis Sofia Sofia,Mamani Mendoza,7369734402885970,12,78850.2706
73236,6948827290,Elena,Garcia Garcia,5306623490441870,1,78842.968
97702,3924535657,Ricardo,Rodriguez Claros,4688120695207890,1,78842.2247
10696,3507474488,Maria Diego,Lopez,4690735690042560,8,78838.6603
67933,7233834111,Sofia Sofia,Mamani Garcia,3112262237100950,6,78834.5435
79976,7884259465,Diego Luis,Flores,4012186180540510,2,78832.5923
22016,304233475,Lucia Luis,Perez,6214131522357890,2,78819.1111
96583,4922951238,Diego Luis,Claros Claros,4471074420927060,3,78815.1938
120359,2400046534,Jose Luis,Mamani,6024614266946270,8,78812.8508
115967,9075903873,Carlos,Garcia Flores,4083684094353130,13,78812.56
51106,4729927190,Lucia Juan Ana,Vargas,1907255356944010,5,78804.383
53412,6095277862,Luis,Flores Mamani,383398931298932,12,78794.6201
86170,8531345999,Ricardo Juan Maria,Mamani Rodriguez,7644220318162690,8,78789.8343
10240,9695533824,Lucia Lucia,Garcia,4470705058357350,14,78788.5902
91512,6943550354,Carlos Carlos Elena,Mamani,6112935423492440,12,78787.5235
68868,4849210155,Maria,Mendoza,3997815144734560,9,78780.7995
36111,7540070728,Ricardo,Mamani Mendoza,22435007822941,3,78780.4004
19306,1144272858,Elena Elena Carlos,Mamani Rodriguez,469160282103247,5,78780.3891
98695,9384835272,Ana,Flores,6508966956884800,6,78780.0913
34810,252985669,Carlos,Vargas,4695112495696820,4,78778.3751
76132,5119495658,Juan,Perez,8736507962696720,2,78771.2782
91431,329896591,Luis Jose,Mamani,3962324500957650,1,78767.1553
51311,1868829672,Luis,Vargas,2362515642572130,1,78766.4241
51748,7296866455,Carlos Lucia Ana,Flores,7489787692695320,2,78766.2513
53344,6994605409,Maria Diego Juan,Quispe,960608696855943,8,78749.6327
55434,2056749300,Diego,Lopez,1414622419903760,5,78740.3913
64927,6780362245,Lucia Sofia Jorge,Rodriguez,8264375198628690,12,78735.1085
109696,2263993091,Sofia,Quispe Perez,3151019031302060,2,78732.5284
66492,9488455376,Lucia Ricardo Elena,Flores Vargas,3629780959119790,6,78726.028
55112,8234613038,Maria Diego,Mamani Perez,5693733519718330,10,78725.2412
12008,7290796027,Jose Juan Jorge,Rodriguez Quispe,8916161440832130,9,78722.52
14297,5156565529,Luis,Garcia Quispe,5520618446623150,13,78721.224
43063,9859431226,Juan,Flores Garcia,1010313298074590,3,78718.5853
112283,7436623937,Ana Carlos,Lopez Garcia,8983905008851640,14,78717.9691
30695,9914492715,Diego,Claros,1930448652736920,12,78717.1783
95095,2229584868,Elena Jorge Jorge,Mendoza,2789834134507620,5,78717.0327
13887,5818602097,Elena,Lopez,2484550849404790,12,78715.4946
95524,5391981596,Ricardo Diego Jose,Garcia,893142030328655,1,78705.8116
96365,3676513355,Ricardo Jorge Lucia,Quispe,8194331095999360,11,78705.7385
100272,9811821275,Luis,Vargas,3047358016275720,13,78697.1867
5904,5476098737,Luis,Quispe Claros,6257752312163110,10,78697.0175
108178,8290830134,Maria,Lopez,8756755917785390,14,78694.3682
29237,1348521146,Diego,Quispe Garcia,521744767827937,7,78691.8702
52829,4938685733,Elena Luis Luis,Flores,2981145203338210,7,78691.4425
42207,7466869554,Elena,Flores,4253226586527910,11,78687.8618
76460,2521956614,Carlos Jorge Ricardo,Rodriguez,3024969937452910,11,78686.31
96407,6214065018,Diego,Lopez Vargas,5645878524737170,2,78683.7017
37128,361993547,Luis Lucia Luis,Vargas Rodriguez,9299246950440190,7,78673.0923
14066,8797337279,Luis Ricardo,Flores Garcia,1668859653266460,10,78670.59
20485,8751971168,Ana Lucia,Garcia Rodriguez,3321607448765690,9,78640.0913
6931,6193665789,Sofia Elena Jose,Mamani,9742218766830830,8,78632.9128
16905,7656684390,Jorge Maria,Mamani Garcia,1068685150358410,1,78631.4516
64645,5055316099,Maria,Lopez Flores,387802655577856,3,78626.6467
33023,4669751221,Elena,Mendoza Lopez,5929201024590730,12,78624.5056
69291,9751288598,Juan,Perez,248779878522480,2,78620.4625
12399,3291028104,Diego Jorge,Perez Flores,2533372513246000,3,78618.1908
16882,1961947096,Carlos Carlos,Claros Claros,2236456307302330,9,78613.9076
112992,9448096827,Ana Luis,Rodriguez,9228510921916620,5,78606.7436
24023,7947423869,Ricardo Elena,Mamani Garcia,8999928732067860,4,78606.3564
2300,561142045,Sofia Diego Juan,Martinez,8019537339996840,13,78604.9143
80655,1156066509,Luis Sofia Carlos,Martinez,3243827490082810,5,78602.8412
818,7918698794,Ana Juan Diego,Perez,3119249999296140,10,78601.3094
65199,144669796,Jose,Rodriguez,4248575367585380,9,78600.6344
106778,1520334344,Elena Ana Elena,Rodriguez Perez,57027022291749,8,78597.4444
70553,167864551,Luis,Lopez,2379396224240880,5,78595.1257
24414,262043696,Lucia,Choque,638187936951853,8,78593.7
99367,5891092639,Ana Jorge,Mamani,1145738115010720,11,78593.196
39720,2623190754,Maria Ana,Lopez Mamani,4283633787957220,7,78592.0763
75716,9099798358,Diego,Vargas Lopez,9655856265426080,2,78590.2551
17315,9523253903,Ana Carlos,Vargas,7312240198445960,9,78590.0654
45593,4222697050,Ana Ana,Claros Lopez,4630052271757530,11,78585.6037
24470,9890460724,Maria,Rodriguez Vargas,4051968762681900,3,78580.582
51242,5206574315,Maria Juan Juan,Claros Mamani,8187991466284340,12,78572.46
70963,9123456163,Maria Sofia,Mendoza Rodriguez,8355607263115870,11,78570.4745
74701,1702400521,Jorge Jose Lucia,Perez,5511001780141570,4,78568.9017
96084,5120841097,Diego Lucia Lucia,Flores,840232668573053,2,78567.683
87337,6477824570,Lucia,Claros,3187499912896250,10,78564.4046
49234,1264918304,Lucia Jose Luis,Mamani,9448099735053840,5,78563.1576
36889,9050197493,Jorge,Perez Lopez,114530941450200,1,78562.3086
38368,7105463462,Ricardo Sofia Lucia,Perez Claros,1695606617438880,6,78555.8469
39907,9725644322,Luis Luis,Quispe,6599221110770200,2,78555.5482
65455,3754248515,Sofia Elena,Claros Vargas,2164097732327930,12,78551.4942
29123,7907680378,Ana,Claros Vargas,4434842741272930,5,78550.9274
103219,1001066325,Jose Carlos,Rodriguez,4312467058311810,7,78545.26
50180,5750881885,Jose,Garcia,3456066203268450,14,78537.0023
12410,9979233149,Luis Ricardo,Mendoza Quispe,9410437158387190,4,78532.706
38372,366889775,Carlos Sofia Sofia,Lopez Perez,1397974846516620,3,78527.8147
19004,7612714604,Sofia Diego Diego,Vargas Flores,4099520021960380,7,78524.7446
43434,4221611466,Ricardo Juan,Lopez Quispe,2303062834542200,13,78520.8139
13768,4972031833,Lucia Elena Carlos,Vargas,8345182651994940,10,78519.5161
84615,3631032519,Lucia Ricardo,Vargas Mamani,1238182049496420,14,78516.881
25245,2896829541,Maria Ricardo Lucia,Perez,940671063756714,5,78512.2665
97547,7372971831,Jose Diego Elena,Lopez,4205911566237390,3,78509.0987
32042,3598134125,Lucia Ricardo,Vargas Rodriguez,1487007849216600,13,78507.5592
80824,5392889126,Diego Carlos Diego,Flores Claros,2379776945889980,8,78507.0938
96388,5227702664,Maria,Garcia,95462603582748,3,78502.6903
82236,9504366122,Diego Elena Elena,Rodriguez,9680581609129960,9,78499.7846
110361,5238776069,Diego Carlos,Mamani Garcia,2446408567337320,13,78495.4691
50631,2147961410,Lucia Ana,Flores,5911042853656020,13,78494.4215
5507,7986520792,Lucia Luis,Garcia,7765346108944480,14,78493.463
105015,111787082,Jorge Ricardo,Quispe Mamani,7595171175000410,8,78493.3565
82634,2947035956,Ricardo Maria Elena,Flores Quispe,9353270937662330,1,78489.2466
28314,4411739517,Juan Jorge Carlos,Mendoza,5542182216765670,2,78483.7451
123441,8716499582,Maria Juan,Perez,9557612183252270,12,78477.7581
64659,1308037237,Elena Diego,Mamani Mamani,9582849439242830,2,78477.3216
61670,2164442202,Jorge,Perez,4904876683816640,13,78468.7663
94228,7298078205,Ana,Mamani,1238828107005300,3,78461.843
101920,8464782901,Jose Luis,Mendoza Mamani,7657652219886460,10,78446.5405
90257,548630219,Lucia Maria,Vargas Choque,3227803245191200,10,78439.7663
110401,4944491834,Luis,Lopez,4971087995355030,4,78437.829
49040,3896020429,Elena Jose Jorge,Lopez,8521737290393870,7,78424.3592
33776,2776364566,Carlos Maria,Perez Mamani,4605879742205180,5,78408.3488
65194,5289053067,Juan,Lopez,8131430528967040,11,78406.1919
95506,9112434655,Juan Jorge Maria,Perez,8256072540410280,9,78403.9248
100029,16716705,Maria,Quispe Quispe,6371191522049100,1,78403.6632
36716,3006974327,Elena Luis Maria,Mendoza,6656020254076740,14,78401.8162
8333,310985011,Jorge Lucia,Lopez,6195661425948630,6,78401.7685
70735,4380075918,Juan Luis Jose,Perez Quispe,1380995366577400,6,78398.5359
88069,4517690095,Sofia Diego Diego,Garcia,8060912942066870,5,78397.4466
64377,4929249161,Ana Ana Ana,Claros,837043828535439,14,78397.3974
94037,810114015,Maria Carlos Carlos,Perez,9301535945748620,1,78392.5942
104166,6001876986,Jose Jorge,Quispe Mendoza,5408607378546700,14,78391.4829
105009,2715632162,Elena Lucia,Rodriguez,7372110730037600,1,78388.3217
16783,1305045583,Maria Luis Jorge,Martinez Martinez,9813194392635540,5,78383.3268
11117,9558596441,Sofia,Lopez,5398117942959170,3,78382.5089
11104,9733992969,Elena,Quispe Garcia,4181058978900830,8,78380.5438
78939,8615744515,Jose Carlos Ana,Vargas,9556493315857870,1,78369.8879
10121,3872261560,Jorge Jorge,Flores Flores,9587172852477190,5,78368.9714
51688,1334308947,Sofia,Flores Vargas,2440031857741570,11,78368.1665
83808,5302929111,Jose Ana,Perez Vargas,715418125950471,9,78365.3093
97030,6789607285,Juan Luis,Claros Claros,1054192468933060,11,78365.1706
10886,1559829339,Luis,Martinez,5895720194496350,9,78365.032
34429,9411578859,Luis Carlos Sofia,Garcia,9412849422136650,3,78358.9655
84896,2521465010,Carlos Sofia Ricardo,Garcia Claros,3542846320213900,8,78358.3492
73480,3467330301,Sofia Juan,Vargas Mamani,340522920653401,2,78357.2584
87063,2160196601,Carlos Maria Carlos,Quispe,6196328171640050,6,78351.2803
37787,4251346635,Sofia Elena Jose,Vargas,4718987470956780,6,78340.425
55804,8538521009,Elena,Garcia Rodriguez,3119579920899860,6,78328.2581
24964,6856024115,Ricardo Sofia Maria,Quispe,8896971030500960,2,78328.1256
112806,1594173816,Elena Diego,Martinez Lopez,3924882531169330,13,78326.81
81676,7241090994,Jorge,Mamani,3154600348359690,9,78318.951
123382,5631446488,Elena,Claros,6718200618440500,14,78314.4959
42826,173765937,Ricardo Sofia Ricardo,Perez Quispe,3542079024559750,5,78310.5927
70230,9970093861,Ana,Mendoza Garcia,15789892634011,6,78291.7646
17743,1500423864,Sofia Juan Sofia,Martinez Vargas,5534527017200660,2,78287.7852
80627,2237749443,Ana,Perez Perez,8961646300948180,9,78286.3549
105575,3301112722,Elena Ana,Garcia,8382487972510230,7,78286.0854
81629,646647392,Luis Jorge,Quispe Choque,7223771203439800,13,78284.8999
61412,9046194791,Ana,Vargas,8942535457757080,14,78279.8529
5567,1344650079,Elena,Perez Mamani,3272286999381260,9,78276.1829
86385,1157877593,Lucia Elena Maria,Perez Quispe,7747195232433650,9,78274.2831
10535,1238779247,Maria Juan Jose,Rodriguez,8245786814900250,10,78273.4194
53320,9156168433,Luis Juan Jorge,Perez,7044635415831730,10,78273.3945
18958,3990248195,Diego Ricardo Diego,Lopez Perez,9722990605430250,6,78266.3854
13623,9312482698,Juan Sofia,Rodriguez,7219297768265330,7,78264.0501
8746,7110544258,Ana,Garcia Rodriguez,9441765109455790,14,78259.2515
9380,1399338135,Maria,Quispe,2646736687597170,11,78254.6236
109679,7849110717,Diego Juan Sofia,Quispe Mamani,5545031644377130,4,78249.7582
121733,4158209044,Carlos Jorge Elena,Claros,8922535736784620,14,78248.9537
93956,3959288509,Ricardo Diego Carlos,Garcia,9996854173856830,9,78246.0382
40818,5108243227,Diego Lucia Lucia,Rodriguez Perez,3499920967469510,8,78245.4584
80633,8867243984,Carlos Carlos,Mendoza Quispe,1914214672054390,12,78228.405
96980,8076033563,Carlos Diego,Perez,1104006947497980,4,78227.4342
121336,1583532361,Maria Ricardo Diego,Mamani Garcia,699091240341489,12,78226.448
2462,5617709177,Sofia Ana,Mamani,2699827766346660,9,78225.8606
87571,4854830086,Maria Ricardo Ricardo,Mendoza,6135363322814110,14,78224.7046
113525,2594750776,Ricardo,Vargas Perez,7487960226939610,9,78213.5494
19686,4766608738,Elena Ricardo Elena,Vargas,1766339542315500,1,78204.7559
36947,9917476719,Jose Luis,Claros,2953206827316250,8,78200.319
85452,4154785446,Elena,Rodriguez,2104951407876760,6,78199.8154
65093,5440545845,Elena Maria Luis,Mamani Lopez,3008852686438880,3,78195.89
112850,9991737965,Sofia,Lopez Vargas,4622710297302070,1,78194.3621
102039,6031742941,Elena Jorge,Garcia,1183636079740290,1,78189.8056
13245,4678345309,Diego Jose Lucia,Mamani,2742513684720070,13,78184.5068
118984,9105949437,Elena,Quispe,8362375714737350,5,78179.0202
66826,6797216024,Elena Juan Ricardo,Garcia Mamani,1083649341986800,4,78175.0158
22660,1902026804,Ana Lucia Maria,Claros Garcia,9355221127736820,3,78173.6904
107978,5423445948,Ricardo Jorge Elena,Rodriguez Rodriguez,1476466407057660,8,78172.5897
15398,2646872364,Luis Ana,Lopez Quispe,9483739660062060,7,78169.23
116846,4690596423,Sofia Maria,Rodriguez Claros,5731693166342270,3,78162.9955
30596,174772818,Sofia Elena,Quispe,4621681490716470,7,78159.744
43392,4529512557,Carlos,Flores,8041645043218250,10,78155.5104
38830,5809892600,Ricardo,Quispe,3412276335224940,10,78150.1151
108503,9413909631,Ricardo Ana Juan,Mamani Flores,8133025409328100,6,78137.6295
12533,806453446,Ana,Vargas,7231111899880270,14,78134.2319
55544,3044418916,Carlos Elena Jorge,Claros Mendoza,3102663209751630,2,78129.317
7496,2861569042,Elena,Mamani,4185937301315750,13,78116.0549
91242,2831615946,Maria Jose Ana,Mamani,423101361176805,10,78115.1415
73635,2749893876,Lucia Jose,Claros,6075007283965620,9,78113.6246
56979,1870695582,Diego Lucia Luis,Quispe Perez,7688310965034280,1,78106.8692
24468,2627627148,Jose Jorge Elena,Mamani Vargas,4815982647920060,9,78103.6154
82074,9257378923,Maria,Lopez Garcia,235192434555191,2,78098.9864
28203,8811828507,Juan,Vargas Mendoza,247362539590566,13,78098.8873
17510,3465748643,Ricardo Elena,Quispe Mendoza,7437740187259320,6,78089.0579
7957,2277626560,Elena Sofia Ana,Vargas Vargas,5446594485952410,1,78087.1971
56471,3559393763,Ricardo Sofia,Vargas,91919402025201,4,78086.3205
16674,4570118151,Carlos Jorge Maria,Lopez Garcia,8371174621262030,5,78085.9061
48241,6826613548,Luis Ricardo Juan,Claros Quispe,1299359891920490,2,78082.4684
66031,1101065538,Jorge Jorge,Flores Choque,8428590121491150,3,78081.0217
69956,24928039,Luis Maria Jose,Mamani Mamani,4730933503120750,14,78076.5532
60088,3490477751,Lucia,Perez,2328529240434640,2,78072.7
63278,4922081442,Ana,Rodriguez,4741630140368010,3,78070.6166
19804,6907091102,Maria,Claros,8614733323431040,9,78066.1925
116392,6186686210,Juan Ana Diego,Lopez,3208605595300310,3,78050.8499
31622,7775928945,Sofia Maria,Rodriguez,875459134818782,3,78039.5579
101268,1158912136,Juan Carlos,Lopez Rodriguez,402236452554046,7,78031.3253
103337,6976371655,Ana Maria,Garcia,5638559694286290,14,78028.559
99553,2985005925,Lucia,Mamani,7708955082026100,5,78024.6511
50923,3141783416,Elena Diego,Mamani Claros,2558106044080210,8,78021.5732
60270,8958600972,Sofia,Mamani Quispe,2551058269324800,7,78021.2002
110028,8684520679,Juan,Claros Vargas,8002621584243680,8,78008.6247
91663,1090458165,Sofia Ricardo Sofia,Mamani,8700687452718350,8,78006.8875
50884,9063555758,Ana Sofia,Mamani,8456011324880990,14,78002.9288
62286,8418341886,Elena,Mamani Quispe,1544635236720290,1,77998.4363
71816,8130122822,Sofia Maria,Quispe,8385740587394320,14,77991.4535
9469,8938311637,Diego Ana Lucia,Lopez Rodriguez,5017560830063510,11,77991.2046
54939,4319452281,Ana Maria,Rodriguez Mendoza,4732350556766000,13,77974.1451
84645,6098361712,Carlos,Garcia Lopez,9653674709074390,3,77973.2444
13395,2612652466,Diego Elena,Claros Rodriguez,9229606830851750,14,77970.7366
38765,9802040763,Juan,Vargas Flores,5242219031322060,12,77962.6814
98083,1152073110,Carlos,Martinez Martinez,2731727412011180,6,77961.8172
8543,4386882455,Lucia Ana Maria,Mamani,8456167470636430,7,77957.7805
120873,9940702273,Luis Sofia Jose,Vargas,395130469034496,10,77955.6958
113617,7667005345,Maria,Perez,1941821788377800,10,77951.7976
29696,4628597493,Ricardo Luis Diego,Claros Rodriguez,6052670917496900,3,77939.0697
95999,9925479067,Jorge Sofia Elena,Flores Mamani,7007405414023530,9,77936.7351
31156,2969559543,Ricardo Ricardo,Flores Lopez,2831728727183790,4,77931.7554
74687,8414732920,Ricardo Elena,Quispe,768626317712213,6,77918.7655
11965,6842897341,Ricardo Juan Maria,Rodriguez Claros,4282873926448970,2,77917.7894
9160,3685060096,Maria Elena,Vargas Mamani,5985446288755960,12,77907.3648
34053,5160849211,Sofia Jose Ana,Mamani Vargas,1940773542554860,13,77904.6584
9974,3926367652,Ricardo Lucia,Lopez Flores,3645895216109070,8,77902.7562
114026,1047267588,Sofia Maria Ricardo,Flores Martinez,7543032624274950,4,77901.7297
84805,7795289849,Elena Sofia Lucia,Claros,2983739238655150,4,77899.5371
70364,2846428214,Carlos Elena,Mamani,3376933074062670,6,77897.3783
35046,6862165957,Elena,Mendoza,3926932343354050,5,77885.263
5115,9073519732,Jose Jorge Ricardo,Quispe,8001816207609440,9,77881.1111
55006,5096830647,Diego Juan,Lopez Vargas,1436387542392710,13,77876.6642
32413,3184759304,Ricardo Carlos,Rodriguez,6230951908890840,8,77875.4119
2809,9419536240,Elena,Claros,1424024905151230,4,77853.0545
15278,2824593071,Diego Diego,Perez,2161198838275920,6,77852.0428
15191,3535127151,Sofia Elena Elena,Garcia Garcia,4732368888146920,4,77850.1735
57439,9123227810,Diego,Vargas,40880388497090,8,77848.2455
115915,9603866274,Elena,Quispe,3184286032639660,14,77845.7096
103527,3075780336,Sofia Diego Diego,Flores,5601145906977350,6,77843.2851
87285,902175451,Luis Ricardo,Vargas,3450205339936820,6,77841.1977
89811,1567458127,Elena Jorge Jorge,Quispe,6872428354799210,10,77836.0606
26220,9662206490,Diego Maria,Mamani Mamani,8567163366461400,13,77834.9383
84627,9262980702,Maria Jose Carlos,Quispe Perez,7719800066172620,11,77830.715
115020,88174491,Lucia,Flores Rodriguez,901776484096899,1,77826.7771
53250,6489710159,Luis,Claros Garcia,6850964790507940,12,77826.3485
81749,4881593644,Juan Carlos Maria,Claros Lopez,5252810549294010,10,77821.1705
122165,3707843289,Maria,Mendoza,5368679924474970,13,77819.4009
21517,8063359970,Maria,Perez,8607490415380300,1,77818.4138
113503,5042645895,Elena Lucia,Quispe,8080329197028930,6,77807.6103
7290,1026919098,Lucia,Lopez Mamani,899976882088755,12,77804.3969
38984,9252251611,Jorge Ricardo Lucia,Garcia,9695022861657120,1,77802.9522
16729,251862601,Maria,Vargas Perez,7190467090980750,7,77795.32
84430,5489121497,Ana Lucia Diego,Lopez Claros,5531848279598130,9,77789.807
120679,7727270103,Jose Jorge Maria,Quispe,4037477914189540,13,77788.9878
122506,9479896727,Diego,Quispe,6107479184822240,6,77788.3044
48332,4277466313,Sofia Maria Sofia,Vargas Lopez,1388215481766400,9,77787.1968
87530,9074473563,Carlos Elena Diego,Lopez,4322680297577240,12,77784.5748
15395,4499332825,Luis,Lopez,6625685177226690,14,77784.3704
42664,5539152431,Jorge Ricardo Juan,Mendoza Perez,1955426500881570,12,77777.8722
19992,9615119221,Lucia Jose,Mamani,6721686082167650,2,77774.211
18465,193551829,Débora,Melo,9733650906176410,10,77772.6125
20220,9300934163,Elena Diego,Claros Claros,911964398813463,8,77771.8662
3356,5033352249,Diego,Rodriguez,1247666162004970,4,77760.3837
99539,6556168419,Diego Carlos,Mamani Vargas,9706151401497650,9,77760.3753
67125,3030624277,Maria,Mamani,5805910655462930,1,77756.8529
9759,100970222,Jose Ricardo,Vargas,4095017956907890,11,77747.1556
69322,1024207469,Luis,Vargas,293392385836442,5,77731.0427
94466,110193682,Ana Maria Maria,Quispe Mamani,8982453098161240,3,77730.8539
62698,639099190,Jose,Quispe Quispe,2344587911088000,7,77727.1531
109300,3801847371,Diego,Claros Mendoza,3461408629750630,10,77726.2966
40794,5164337579,Ricardo,Vargas Rodriguez,9065644888418310,1,77719.2508
83107,5286334838,Carlos Jose,Quispe,210064443013354,14,77716.607
23271,2285790923,Juan Ana,Lopez,8059954506293600,3,77704.3544
40651,9674071916,Elena Lucia Sofia,Quispe,3643929726362780,9,77703.4198
87938,7013994952,Lucia,Vargas,7706153581276550,2,77702.3414
98647,3114841138,Lucia Ricardo,Perez Vargas,9412234585980670,3,77700.1927
106446,858795576,Juan Juan,Martinez,9992742062608100,5,77695.109
40966,2738752946,Carlos Ricardo Carlos,Quispe Perez,8779618438187750,2,77693.8715
25013,6667236541,Jose Diego,Flores Lopez,6841286222298730,2,77693.7859
23086,5632351621,Juan,Perez Mamani,9406601794741820,4,77690.3664
43638,5313980520,Luis Maria,Flores Perez,6160975819456410,11,77684.1641
90219,8835382882,Sofia Maria,Mendoza Claros,3711504196859860,5,77677.373
122093,3337153969,Jose Luis Lucia,Claros,2687546635475550,14,77674.909
21273,3560271297,Carlos,Lopez Quispe,6866187094386530,11,77664.0061
90250,3713150831,Jose Lucia,Vargas,7301171278006610,8,77658.8499
39657,9120804197,Luis,Mamani,7079058850700140,13,77658.5629
72936,5577501433,Jorge Carlos Diego,Claros,1627704606817420,5,77656.9209
94006,2576122736,Carlos Jorge Ana,Rodriguez,3869283673713410,3,77650.9364
88990,9689964824,Jose Ricardo,Perez,4195286753234330,12,77650.8923
41831,2882873402,Elena,Garcia Flores,1797702206226710,9,77649.8435
61372,7288117541,Luis,Mendoza Vargas,8202853439143830,12,77648.5505
45478,4181589092,Ricardo Diego Jorge,Garcia Flores,2864111965551210,6,77638.8935
59304,5642650330,Jorge Diego,Mendoza Rodriguez,5198118830660320,1,77632.5
25476,9560306854,Sofia,Garcia,3197415294021510,4,77629.8672
15956,4079797497,Ricardo Ricardo,Lopez,5486578884655890,6,77623.6066
15749,8284719400,Jorge Diego,Claros,7677262993513670,3,77596.6935
6997,4442007148,Jose Maria Jorge,Garcia Mamani,3289216484280030,5,77595.0203
57744,5457446582,Sofia,Mendoza,9637595146629380,13,77593.7523
14792,6180159506,Jose Diego,Garcia,1225071684283880,14,77586.158
123717,6987350011,Juan,Flores Lopez,8358660927917070,10,77584.924
97229,9427901262,Juan Juan Jose,Claros Vargas,16719276941585,5,77578.2178
16084,7858852149,Carlos,Mendoza Vargas,6806704642401090,11,77569.4813
45463,6078750529,Ricardo,Vargas Quispe,9379336832738970,5,77564.3552
77551,9736402363,Elena,Mendoza Mamani,8158115276001670,13,77561.7413
77985,2970030701,Diego Sofia Diego,Quispe,7813333969180000,8,77560.6836
79648,8782917648,Lucia,Mendoza,1559786924831900,10,77559.6719
89517,1176707811,Ricardo Carlos,Martinez Mamani,9542037074232000,5,77559.0329
121853,3593197688,Diego Juan Sofia,Vargas Garcia,3042563288683880,5,77557.7022
5646,6803606740,Lucia Diego Juan,Flores Claros,6557840427455590,4,77545.8419
86088,5547061050,Juan,Vargas Mendoza,2697839124648690,5,77538.5474
83971,853889928,Lucia Ricardo,Flores Garcia,7686898390551860,1,77523.8546
52815,1404797031,Juan Juan Elena,Perez,7581230280387170,8,77522.6266
65450,8837000778,Maria,Mendoza Lopez,4400722345616520,4,77520.9847
102795,2085246324,Sofia,Quispe Mendoza,8586303712795400,3,77519.5808
2190,6442785697,Jose Juan Lucia,Mendoza Perez,6613155290316180,9,77515.78
98314,4904994824,Maria Maria Jose,Flores Claros,856985854802628,10,77512.84
64178,5505273464,Lucia Luis Ricardo,Lopez Garcia,3540739918363540,7,77497.6387
11682,6766335369,Juan Ana,Mendoza Vargas,9802390298047040,6,77493.6006
8864,5194486062,Ana Ana,Vargas Claros,3160101758391270,10,77492.6034
99384,8710233510,Carlos Luis Lucia,Flores Mamani,8486350295286960,4,77490.5668
16653,2115229959,Diego,Garcia Mendoza,7400533512621550,5,77486.6814
70115,4967625963,Jose,Vargas,976045884552649,13,77483.0562
115062,996034411,Ricardo Carlos,Martinez Choque,4613364412329230,10,77481.87
88857,2564326062,Jose,Quispe Mendoza,8437999036439790,12,77480.927
94614,8657984961,Lucia,Garcia Perez,6769454815992850,2,77479.2244
91206,9638801373,Ana Luis Ana,Claros,1239592815301300,10,77471.585
85897,4348989848,Jorge,Flores,1428896562192870,14,77470.0289
5031,7205378347,Juan Juan,Garcia,950170040633676,4,77466.7214
68703,5047412433,Jose,Rodriguez Perez,4706798799010430,13,77456.3713
96922,1954190421,Ana Ana Ricardo,Garcia Perez,9905007082093450,10,77448.1866
