cuenta_id,ci,nombre,apellido,numero_cuenta,banco_id,saldo_usd
109598,7845455529,JOSE RICARDO MARIA,MAMANI VARGAS,2271931232534260,11,30424.8374
109599,6211104708,MARIA,VARGAS FLORES,1485492658307860,12,429114.8117
109600,9210203982,JOSE,QUISPE,5565092847860780,6,27628.1705
109601,116380926,LUCIA,CHOQUE,115766725637884,7,209392.3
109602,9804375399,ANA LUIS,GARCIA,4850210116261630,13,80234.2272
109603,132794001,ANA JOSE,MAMANI CHOQUE,4765659059903080,11,263635.6613
109604,2716645884,LUIS CARLOS LUIS,VARGAS QUISPE,4290011925434010,13,364048.1692
109605,4301588478,MARIA DIEGO,FLORES,6383701319195220,3,258302.9669
109606,4717672375,JOSE JORGE JORGE,RODRIGUEZ CLAROS,7531764486005650,12,54507.3751
109607,7067632531,ANA SOFIA MARIA,MENDOZA MENDOZA,1674991294660430,10,30472.2084
109608,2799718465,JOSE CARLOS,LOPEZ VARGAS,1998315593973390,2,329831.7164
109609,727362065,ANA,FLORES MAMANI,299277692881424,13,3064.1157
109610,7837249201,LUCIA,MAMANI RODRIGUEZ,57587449266755,5,317964.1481
109611,5315759268,MARIA SOFIA LUIS,MENDOZA FLORES,2846744518348250,11,406237.4456
109612,7267447231,RICARDO DIEGO,QUISPE GARCIA,7556557666006500,2,117.7268
109613,4873612031,JORGE CARLOS,CLAROS,7598088572328490,3,132300.6038
109614,8195646232,RICARDO LUCIA,LOPEZ,3068263285546020,7,192358.4695
109615,7561878225,JUAN JOSE JUAN,MAMANI,7455322162559620,11,261355.4506
109616,7540074016,LUCIA,VARGAS PEREZ,1563245494214730,7,264870.2101
109617,743704509,JOSE CARLOS,MARTINEZ,5860556871832550,12,452868.089
109618,4844032242,CARLOS,VARGAS QUISPE,7999800775281010,14,425890.7122
109619,8203014712,ELENA JUAN MARIA,RODRIGUEZ MENDOZA,8583542641151640,2,486827.5605
109620,2680980666,MARIA RICARDO,VARGAS,806523720072138,9,392473.113
109621,9109593084,DIEGO CARLOS,GARCIA LOPEZ,322709972479501,6,455.2175
109622,60745224,LUCIA DIEGO,MARTINEZ CHOQUE,5907971045405200,6,1978.0039
109623,2538210260,JOSE DIEGO,QUISPE,4776269342763980,6,279899.5636
109624,839657869,SOFIA MARIA,GARCIA CHOQUE,846704325182030,10,346819.2573
109625,5598484763,MARIA JUAN,MENDOZA VARGAS,6275777804011990,13,235728.539
109626,3642216524,JUAN SOFIA,PEREZ MAMANI,5277750241430490,1,252646.0858
109627,4899320507,RICARDO RICARDO,PEREZ,8815121381369630,8,468964.8026
109628,775894428,CARLOS JORGE,QUISPE CHOQUE,4278927928516010,1,2648.403
109629,3444849025,LUCIA LUCIA,CLAROS QUISPE,1780162986669690,8,118686.5148
109630,4981470109,CARLOS,QUISPE MENDOZA,3658599209009320,1,321220.9239
109631,6885466915,LUCIA CARLOS JORGE,MAMANI,8926913629073740,11,366111.2503
109632,2391349786,JOSE,FLORES,8290495399829870,8,404088.4918
109633,1026805841,ANA,RODRIGUEZ,6415409223950220,8,455263.2006
109634,9715943377,JOSE,RODRIGUEZ,8337854047146880,4,161192.1404
109635,8147248137,JORGE,GARCIA LOPEZ,4590614635955340,4,109176.5096
109636,3503881309,CARLOS DIEGO MARIA,MAMANI MAMANI,1869300077624000,1,341666.7612
109637,7190184249,ELENA,PEREZ RODRIGUEZ,4663686990362130,12,275890.171
109638,4104263691,RICARDO SOFIA,FLORES MENDOZA,3090270998067360,4,255575.8474
109639,1600176536,MARIA MARIA JORGE,MARTINEZ VARGAS,4881544551295350,1,93991.0058
109640,9094135729,SOFIA JOSE,PEREZ,7126728000511160,5,477527.0209
109641,1660823894,CARLOS RICARDO,MAMANI,723078981775304,3,191592.067
109642,9422223846,ANA,MENDOZA,6785396691533290,3,352683.0412
109643,2453706435,JUAN CARLOS,CLAROS,7658898190006970,3,948.7072
109644,2905599066,ELENA,QUISPE,7316330493163990,8,221689.1065
109645,6191587263,SOFIA ANA,GARCIA GARCIA,8676071163843530,8,475084.5508
109646,8075404334,SOFIA,GARCIA VARGAS,2554422104829000,4,484905.2153
109647,8050401048,CARLOS ELENA,PEREZ,7769680832841010,1,17606.9415
109648,280652767,ANA RICARDO,MAMANI,3730857488498240,6,193609.8525
109649,9575889100,JOSE LUIS,FLORES QUISPE,3475478199538450,12,457271.8367
109650,9040129884,JOSE,LOPEZ CLAROS,4389786378140540,6,477658.166
109651,2040300721,JORGE CARLOS,MENDOZA,8006459614468870,3,281618.5249
109652,3738089188,ELENA ELENA,LOPEZ,693802378970540,1,4215.9358
109653,4539884929,SOFIA,PEREZ MAMANI,8792400468427650,4,153700.0748
109654,3538458270,ANA CARLOS JORGE,MENDOZA VARGAS,3877168380831280,1,280.8909
109655,8170596649,MARIA LUCIA JORGE,LOPEZ MAMANI,4948679123153680,12,280591.7644
109656,3235131538,MARIA DIEGO,MAMANI QUISPE,7695381303122100,2,346887.0407
109657,9510886676,MARIA ELENA RICARDO,VARGAS MAMANI,9470377495580370,9,200437.0918
109658,1086749265,ELENA ELENA JOSE,GARCIA,3381402528082770,3,465385.6653
109659,7882463511,RICARDO JOSE DIEGO,GARCIA RODRIGUEZ,4345821683204190,11,300105.1587
109660,556387653,LUCIA JUAN,MARTINEZ VARGAS,7296757824847480,5,16416.2704
109661,2286546850,MARIA MARIA,PEREZ,9319597892314320,9,480654.1181
109662,8353545635,SOFIA JORGE SOFIA,MENDOZA,8771169619211330,4,156806.2049
109663,1361677163,JOSE DIEGO JORGE,LOPEZ CHOQUE,6291472234008690,4,182344.1164
109664,515363681,RICARDO,VARGAS,7050154943809420,6,393686.1752
109665,559911483,ELENA CARLOS,RODRIGUEZ CHOQUE,6614237957766100,1,361290.1566
109666,4442216361,CARLOS,CLAROS QUISPE,8641598010826170,4,328056.8577
109667,6578050461,DIEGO JORGE JUAN,FLORES,4538156507659220,14,49122.5071
109668,9412496172,LUCIA,MENDOZA,2573223323562210,10,211368.215
109669,5526044150,JOSE MARIA ELENA,RODRIGUEZ PEREZ,730421997270479,12,252111.2639
109670,2486433903,ANA CARLOS,RODRIGUEZ,1846729220859080,4,443586.9391
109671,843463020,DIEGO,VARGAS,3436783385489550,5,1729.5378
109672,8201862361,CARLOS,FLORES,8111279971323100,14,284348.18
109673,4767695446,SOFIA,MENDOZA,5260113540803630,2,391420.6225
109674,448979743,CARLOS MARIA,FLORES MARTINEZ,6986206115032660,12,257811.8329
109675,3590826021,CARLOS JUAN RICARDO,MENDOZA,4694838461931500,2,182432.2803
109676,4619126227,JUAN LUIS,QUISPE,2011847042589270,9,166212.1195
109677,5611372867,ELENA,RODRIGUEZ FLORES,153515486635381,10,157747.8027
109678,1228738099,JUAN DIEGO LUIS,MAMANI,2663046256229240,6,24091.5239
109679,7849110717,DIEGO JUAN SOFIA,QUISPE MAMANI,5545031644377130,4,78249.7582
109680,6922597291,LUCIA,MENDOZA,6565214891676500,9,262735.1092
109681,4435308831,JUAN ANA,VARGAS,4650430279552940,13,418435.1289
109682,3400720250,RICARDO,GARCIA QUISPE,3184430695457210,11,396050.6051
109683,9526626182,CARLOS ELENA,LOPEZ LOPEZ,1288835316387750,10,196.9654
109684,7671686699,LUCIA MARIA LUIS,MENDOZA,4184089779749420,14,267113.8961
109685,5416148238,JOSE,QUISPE,1511752802231450,3,476179.8722
109686,6960627998,JOSE ANA,FLORES,7830833823973700,6,197082.4456
109687,1103612585,ELENA MARIA,FLORES MARTINEZ,2972260905821080,10,269605.7504
109688,8809331606,ANA LUCIA ELENA,LOPEZ,2127094693716400,14,236031.1255
109689,1241312436,ELENA MARIA SOFIA,LOPEZ,2677424372304050,13,425437.3529
109690,885158098,ANA,MARTINEZ FLORES,6508445104023280,4,192574.4714
109691,4017019847,LUIS ANA ANA,FLORES,9113437303726900,4,257758.5568
109692,2976254148,ELENA SOFIA,RODRIGUEZ,5827922272442360,1,55528.8703
109693,6934277949,DIEGO JUAN CARLOS,LOPEZ,9639863339949910,2,401490.5446
109694,5808542711,CARLOS ANA,LOPEZ QUISPE,8437246060406130,11,456710.9492
109695,2572304498,RICARDO MARIA,FLORES,1152097927634920,4,138055.9571
109696,2263993091,SOFIA,QUISPE PEREZ,3151019031302060,2,78732.5284
109697,2468896699,CARLOS ELENA,QUISPE,186800658810409,10,111538.801
109698,9038235000,DIEGO,VARGAS,7872198550119390,10,431881.2434
109699,5496228322,LUCIA LUIS,PEREZ,9119612566856540,13,274264.0647
109700,3772930530,LUCIA RICARDO DIEGO,GARCIA VARGAS,6426815843518500,5,445272.9029
109701,6195225883,LUIS CARLOS,RODRIGUEZ,5242355025733890,8,57136.6644
109702,3417228391,CARLOS,MAMANI,2279705452455040,7,430017.9025
109703,1234572144,JUAN,RODRIGUEZ QUISPE,4721894343805210,12,497428.6254
109704,7765000141,ANA RICARDO RICARDO,PEREZ LOPEZ,660538523170806,9,105.5877
109705,7679305931,RICARDO JUAN DIEGO,PEREZ FLORES,8827606685139400,1,441632.8186
109706,7133439899,DIEGO ANA,RODRIGUEZ,9434939203027520,1,207512.6742
109707,323126616,JOSE,MARTINEZ,1129305511007180,5,353904.4239
109708,2303877692,SOFIA,PEREZ LOPEZ,6809934040343090,8,1065.706
109709,8404498756,LUCIA JUAN,QUISPE,6400628825570710,10,483921.0744
109710,7220622273,ELENA DIEGO,QUISPE MENDOZA,6883069005089010,2,446665.9227
109711,592209552,MARIA MARIA,RODRIGUEZ,5553338260302300,7,4746.0442
109712,8596312347,DIEGO,GARCIA CLAROS,4839438390745060,10,11435.088
109713,7449002883,DIEGO MARIA,FLORES RODRIGUEZ,2640264027655810,13,53975.1719
109714,8043005207,JOSE LUIS,PEREZ,4197213761889340,12,310164.2246
109715,7756039206,ELENA,MENDOZA,5583929631920580,5,42354.6581
109716,9608368950,SOFIA,GARCIA,9459997736897610,6,139301.6039
109717,729757484,ANA JOSE JOSE,RODRIGUEZ MAMANI,4031612868968860,3,355204.8384
109718,1706239,SOFIA,LOPEZ CHOQUE,1628612641231510,4,316539.88
109719,9111920108,RICARDO JUAN,QUISPE PEREZ,4646598800962130,4,443142.2346
109720,987546031,MARIA,GARCIA,5154344610876440,1,321358.1744
109721,7310812977,RICARDO,VARGAS FLORES,5614925910313140,11,2269.3985
109722,7149607299,CARLOS CARLOS RICARDO,RODRIGUEZ,5086726886399770,11,183841.2755
109723,7263671124,JUAN LUIS,PEREZ,9876381847342930,10,151860.3174
109724,8162237905,SOFIA,QUISPE,4604643438055410,5,156170.4521
109725,6818571854,LUCIA ANA LUCIA,GARCIA MENDOZA,6306529128865780,10,444100.14
109726,3233958125,RICARDO ANA JOSE,FLORES GARCIA,9662833063530010,3,151152.2795
109727,9644730111,LUIS DIEGO LUCIA,VARGAS,5986343064621120,3,388739.7209
109728,4001504807,MARIA JORGE ANA,MAMANI RODRIGUEZ,5634903859292680,10,365909.766
109729,1602364231,JOSE SOFIA,PEREZ,8914610414966790,10,111688.9696
109730,2108392606,JUAN,MAMANI MAMANI,2143877388631570,4,294956.212
109731,7093431516,ANA,GARCIA,3254024521800230,2,107743.5947
109732,1016066335,MARIA,VARGAS,7679311261933570,6,442800.1306
109733,8505747730,ANA,CLAROS PEREZ,4241303312643480,2,388022.3815
109734,6834577728,JORGE,FLORES,4114883633498400,13,64250.9535
109735,6800948961,LUIS DIEGO RICARDO,MENDOZA,4134154307967620,14,301402.1115
109736,5127656896,LUCIA CARLOS,LOPEZ,4421568176946300,9,40705.6855
109737,1410074940,JUAN MARIA,PEREZ,674800890487750,12,430748.4928
109738,1170754989,JORGE LUIS ANA,PEREZ,812727268791101,1,181470.0638
109739,786690592,MARIA,GARCIA,3688581926224410,2,16132.5727
109740,6392483503,MARIA DIEGO,GARCIA RODRIGUEZ,6574378554250990,5,206624.0024
109741,2378554345,ANA ELENA RICARDO,MAMANI LOPEZ,1567470150652120,3,426155.8851
109742,1889783232,ELENA JOSE RICARDO,MAMANI,4557371622540470,8,39519.9777
109743,5871262514,JUAN LUIS,CLAROS,3773464523861720,4,130189.7888
109744,8274170470,CARLOS ANA RICARDO,VARGAS,4382089345907440,6,37028.2825
109745,5105406113,MARIA,LOPEZ MENDOZA,9663525078731150,3,365481.21
109746,5414313301,ANA RICARDO RICARDO,CLAROS,7980354347688440,7,362529.7907
109747,7444891454,MARIA JUAN,VARGAS,7444566408357840,11,246696.1562
109748,8035219180,SOFIA MARIA CARLOS,RODRIGUEZ FLORES,8346118699857390,6,7005.3251
109749,8093362493,LUIS,LOPEZ QUISPE,3938439323309290,5,359202.9198
109750,4480991145,ANA RICARDO ANA,CLAROS,6668085327479680,1,283412.2203
109751,8396012388,DIEGO CARLOS JUAN,PEREZ,4520082430648650,9,188399.9797
109752,3154943427,JUAN JOSE JUAN,PEREZ MAMANI,1476389042766840,7,481016.5719
109753,3337952863,ELENA SOFIA,MENDOZA,8206265012571470,10,212914.5077
109754,5209006742,ELENA,FLORES MAMANI,9517206020582820,14,346137.8408
109755,9544677508,JORGE LUIS RICARDO,RODRIGUEZ,4233859292375870,10,215309.4275
109756,844677813,LUCIA,PEREZ,2503305592872200,14,15916.2182
109757,9460601734,RICARDO RICARDO LUCIA,RODRIGUEZ,1463439294111950,4,456530.9285
109758,1658402169,CARLOS RICARDO RICARDO,FLORES GARCIA,5821593075816210,12,454281.8448
109759,448789278,CARLOS,GARCIA,8812801549007370,1,262170.2438
109760,1654860494,ANA,CHOQUE QUISPE,9695682026615190,2,841.7597
109761,2079255048,LUIS SOFIA,VARGAS,5405126533292280,13,771.3098
109762,3752495782,MARIA ANA,GARCIA,7072538597172950,9,494809.6264
109763,5176777982,JOSE RICARDO MARIA,FLORES,1674661083872830,9,166232.4682
109764,4065761067,MARIA,QUISPE,3562722670667470,12,382183.9095
109765,1694624882,MARIA MARIA,FLORES,4143829887439200,13,9296.316
109766,1050807733,ANA CARLOS LUCIA,MAMANI,6519081771985200,6,120999.7771
109767,4610357390,LUIS,VARGAS,3738732131571240,6,341046.6204
109768,5171837831,RICARDO JORGE,PEREZ,2305915692981470,14,106029.9191
109769,9882683175,LUCIA MARIA,FLORES,5152619376103360,9,214425.205
109770,5422923588,JOSE JUAN,MENDOZA CLAROS,5988440772981050,8,460537.6245
109771,2873284924,ELENA LUIS CARLOS,FLORES,2724894919262680,7,454052.1591
109772,7739653046,DIEGO MARIA ANA,RODRIGUEZ,9266713954349000,11,478499.485
109773,1719774747,CARLOS CARLOS RICARDO,MARTINEZ,8740301208856130,7,264455.1613
109774,7333758209,ELENA,LOPEZ,3938772016127880,6,230122.1005
109775,2814376201,CARLOS RICARDO JOSE,GARCIA MAMANI,4462806460348110,7,392695.5639
109776,7954815233,MARIA DIEGO,RODRIGUEZ PEREZ,7605781025404970,11,152209.4147
109777,5494543730,DIEGO LUIS ANA,PEREZ,3738466574315100,3,4605.6727
109778,2087396760,JOSE JOSE RICARDO,RODRIGUEZ,1129210139123200,6,173850.7645
109779,8214047795,MARIA,RODRIGUEZ,9294750333472620,7,463754.6
109780,1860702521,ELENA LUCIA,CLAROS,7770235183370830,11,352.1585
109781,3491473787,CARLOS CARLOS JUAN,QUISPE LOPEZ,1192237458932780,10,113737.5611
109782,9213790257,ANA ELENA,VARGAS QUISPE,5331350526268060,2,32.0358
109783,52122037,CARLOS,PEREZ,6803127188885740,14,130913.1145
109784,8364927393,DIEGO SOFIA,FLORES PEREZ,5081569819287210,11,70852.744
109785,6452963898,CARLOS LUIS LUCIA,GARCIA CLAROS,3932867904258580,2,6914.4907
109786,5690806155,RICARDO,LOPEZ,5363180684239150,4,430007.1066
109787,1837937335,ELENA,PEREZ,2838373814810050,13,455632.6455
109788,3643643242,RICARDO ANA MARIA,QUISPE PEREZ,3281355897982890,5,376705.3827
109789,5317786517,ANA SOFIA MARIA,MENDOZA,2569194755016310,10,212487.93
109790,1037308186,ANA,MARTINEZ CHOQUE,9348902896122840,2,451032.9796
109791,6209370377,ELENA,PEREZ MAMANI,1209457328359440,8,28215.0579
109792,6768740842,JOSE ELENA ELENA,QUISPE GARCIA,3516971788606300,9,351020.7767
109793,8702384628,ANA JORGE DIEGO,LOPEZ,7185188080008760,13,40603.158
109794,3309694505,JOSE ELENA,PEREZ,9658984330679290,3,171749.777
109795,138175013,LUIS,MAMANI,2118768490257690,8,147749.4912
109796,6182018579,JUAN JOSE MARIA,LOPEZ,4784825409430400,5,435826.7344
109797,4714457662,JORGE LUCIA,MAMANI,1686427077224590,12,199851.2452
109798,1619269806,DIEGO,LOPEZ MAMANI,723732307790441,11,274956.6586
109799,7631731679,CARLOS,FLORES,5203377895458930,8,105387.7483
109800,9142281456,DIEGO RICARDO,VARGAS,9844758824982260,14,370444.3263
109801,9797014197,ELENA,VARGAS,9352887473286860,11,250929.364
109802,5332415641,ANA LUCIA,VARGAS,4944170890413800,12,46145.0173
109803,1941221766,LUCIA JUAN MARIA,GARCIA PEREZ,9918377006580960,1,53830.6769
109804,3074436151,CARLOS,MENDOZA,6319916278928740,2,420799.2319
109805,43007792,RICARDO,VARGAS CHOQUE,474288246710716,6,105866.3527
109806,9902780548,JORGE LUIS,FLORES,2793269740511650,13,107993.2053
109807,161343938,SOFIA RICARDO,MAMANI MARTINEZ,4310968514645810,10,1834.5726
109808,6238592084,MARIA,VARGAS,5527134580597290,12,214706.3908
109809,305153159,SOFIA,MAMANI CHOQUE,4288580487545290,6,403474.735
109810,9288287779,ANA JUAN JUAN,QUISPE MENDOZA,271486360858772,1,463568.8
109811,5977648274,LUCIA RICARDO JORGE,VARGAS,4171113985849790,2,9152.2927
109812,6717439862,ELENA MARIA ANA,GARCIA FLORES,8301193740595850,8,369230.5057
109813,966598785,DIEGO,CHOQUE GARCIA,7577206704256490,1,211450.0354
109814,9050163326,LUIS MARIA,RODRIGUEZ,9615054284255470,13,480244.927
109815,843869768,ELENA JOSE,FLORES,6924588432412150,3,489345.043
109816,6572519070,JORGE,MAMANI,153346347896703,8,407875.9789
109817,1101645085,LUCIA JOSE,MARTINEZ,4003933368077240,10,38567.213
109818,4351905053,ANA ANA RICARDO,QUISPE FLORES,8993353094744080,8,268754.6345
109819,9133429712,JOSE ANA ELENA,FLORES,6895481927593530,11,200370.1017
109820,2607106804,MARIA,FLORES PEREZ,2133109805909080,7,115516.065
109821,5448210558,ANA JUAN,QUISPE,6596570126526020,6,180359.7387
109822,1703388869,JUAN JORGE LUIS,FLORES,3251387215616440,13,260341.147
109823,8613470907,ANA,MENDOZA PEREZ,8843077986441720,5,218510.5572
109824,2638801780,CARLOS,MENDOZA,4381566897487150,12,36369.6877
109825,5658562836,JORGE,RODRIGUEZ LOPEZ,1236737437310510,9,149732.2892
109826,5884963050,JOSE RICARDO,RODRIGUEZ MENDOZA,8179408180207970,6,387518.55
109827,1090041331,ELENA LUIS,RODRIGUEZ,3166800457547630,10,259462.6059
109828,8828801908,ANA JOSE,VARGAS RODRIGUEZ,8819735644559670,3,323411.0898
109829,4119561975,ELENA,CLAROS,8496278324787890,14,85248.2731
109830,1124208514,JUAN JOSE LUIS,PEREZ RODRIGUEZ,6415919418915120,9,391491.1034
109831,7305874217,LUCIA LUIS JOSE,CLAROS,6531349316072650,14,39214.8007
109832,9137189714,RICARDO CARLOS,VARGAS,9571714686968030,14,318818.2481
109833,7763888766,LUCIA,RODRIGUEZ,4112443601722390,10,103829.8444
109834,9440504506,JORGE JORGE MARIA,QUISPE,4712432287560290,13,38116.3668
109835,7891238315,MARIA,PEREZ,1115360728649020,10,75901.264
109836,5331480436,JOSE MARIA MARIA,GARCIA,5030083831347500,10,40851.3997
109837,888786603,LUCIA RICARDO LUIS,MARTINEZ,2633284777086280,14,126214.3877
109838,6797927475,ANA CARLOS DIEGO,VARGAS PEREZ,6812072264291790,8,216364.65
109839,8533140031,JORGE ELENA,CLAROS,2717614130757990,13,84369.8917
109840,7711423658,LUCIA CARLOS JORGE,GARCIA,8419218074156140,4,182771.5903
109841,8731197003,CARLOS,VARGAS,5684579383364600,12,368405.0477
109842,3813332403,DIEGO DIEGO,CLAROS,1705618205196380,3,204843.0457
109843,3294813207,MARIA SOFIA CARLOS,MAMANI,6328379433029940,13,201365.8434
109844,2183610526,JORGE,MAMANI MENDOZA,6966416488663270,6,206048.6757
109845,5144674387,ELENA CARLOS,VARGAS,1467305580924190,11,2688.5835
109846,2078498596,ANA,MAMANI,8077763895100310,7,405792.4828
109847,4798812005,JORGE,RODRIGUEZ VARGAS,924904943985439,12,421.4592
109848,9258295554,LUIS ELENA RICARDO,GARCIA,6727839244344900,14,110986.1031
109849,2897346292,SOFIA,VARGAS RODRIGUEZ,3368202864032960,3,277259.6548
109850,7522609236,DIEGO DIEGO MARIA,CLAROS,7647927182005220,1,168672.6757
109851,9978072444,LUIS MARIA JORGE,VARGAS MENDOZA,2670039458037710,12,463668.47
109852,2774123945,ANA DIEGO,MAMANI PEREZ,5959382120102280,3,69372.7069
109853,6575975081,JORGE LUCIA,MAMANI GARCIA,7829169177155670,4,215579.8285
109854,9010186112,JUAN LUIS,RODRIGUEZ,7831420137366530,8,51245.6517
109855,8064210959,LUCIA LUIS,CLAROS,8364856667976370,12,250604.5189
109856,2836719821,SOFIA ANA,CLAROS RODRIGUEZ,3492796610341400,9,438679.0514
109857,7369228281,SOFIA,CLAROS MENDOZA,1543553724873060,6,56611.3917
109858,4576816090,JORGE RICARDO RICARDO,GARCIA,607854045685562,1,4892.559
109859,786958808,JOSE LUCIA LUIS,LOPEZ,6061868951251350,6,360913.3405
109860,3825490080,MARIA LUIS MARIA,QUISPE FLORES,9789747177855610,3,45524.094
109861,8368543869,DIEGO RICARDO,LOPEZ,1726413398293570,11,284286.6601
109862,7701408224,MARIA MARIA MARIA,CLAROS MENDOZA,1959349355508150,13,479342.8529
109863,8098012092,LUIS,GARCIA FLORES,517607012535969,10,196376.6389
109864,2792335158,ANA,LOPEZ,2026879681482830,7,359511.509
109865,3038656677,SOFIA RICARDO JOSE,VARGAS GARCIA,3872999017040360,11,422098.3411
109866,4273959001,ANA RICARDO RICARDO,RODRIGUEZ,5632883481415950,6,49585.6548
109867,4598473994,JORGE LUCIA DIEGO,FLORES,1102093914980330,3,4429.3869
109868,7632312657,JUAN JUAN,PEREZ GARCIA,4624925567567590,13,398744.3672
109869,8260262906,CARLOS,MENDOZA,6176223755213760,6,102013.0061
109870,6371496728,RICARDO JOSE,MAMANI,7802478908467150,5,189104.501
109871,4873329539,LUIS ANA,MAMANI MAMANI,5003311755586690,1,130020.6355
109872,5498010524,DIEGO DIEGO JOSE,MENDOZA GARCIA,574819764849754,6,417939.5915
109873,4361711559,ANA MARIA LUIS,MENDOZA,2688416853059390,2,178519.0602
109874,2767840768,JORGE,MENDOZA,5032993193857670,9,377287.68
109875,8290592651,JORGE,PEREZ GARCIA,4574965599466780,5,183909.1157
109876,7483974761,JOSE MARIA,QUISPE,5805467825817520,5,258215.2779
109877,5055336951,RICARDO LUIS,MAMANI,9647517731893960,6,200251.7709
109878,256353696,ANA,QUISPE FLORES,5757854075936850,14,395954.8942
109879,1114121939,JORGE,QUISPE PEREZ,2698402998476660,9,367797.9517
109880,4134006212,ANA ANA ANA,QUISPE,4747710956800580,2,120225.5359
109881,2728268250,JORGE MARIA,MAMANI,2808405847380810,13,163643.949
109882,2466479894,DIEGO,PEREZ,9940879938430300,3,391555.08
109883,7186289331,JOSE CARLOS CARLOS,VARGAS,4048722041539210,10,481424.2237
109884,9366466760,MARIA,RODRIGUEZ CLAROS,7825416167139300,11,111476.9397
109885,3947830277,JUAN SOFIA,CLAROS,4054099086382730,14,139515.0136
109886,3225706990,LUIS,CLAROS,7401524335193550,6,287974.1503
109887,9933923375,CARLOS JOSE,CLAROS,7617518824103810,12,408839.0567
109888,1085847685,JUAN LUCIA,FLORES,3054343211349620,13,351739.5381
109889,1031046338,ELENA DIEGO SOFIA,FLORES,335800032285046,13,303753.7717
109890,5754452807,JOSE,MAMANI MAMANI,5739960957376390,5,438183.95
109891,1744480427,DIEGO,QUISPE PEREZ,5707924946027820,4,261471.4791
109892,8807123754,LUIS LUIS,FLORES QUISPE,9538198511275550,12,6928.4364
109893,6210826492,SOFIA,PEREZ,7408010734294710,9,494429.65
109894,3362732715,ANA,PEREZ PEREZ,1820714210184530,13,210560.2102
109895,7275241443,JOSE ANA,CLAROS RODRIGUEZ,759559423776752,6,137104.6138
109896,4359827266,ELENA,VARGAS,3991036036027840,10,422100.9113
109897,3637259584,MARIA JOSE LUIS,PEREZ MAMANI,4970531696903100,2,298154.9819
109898,6424934123,RICARDO,CLAROS PEREZ,3296586912883890,1,340523.5438
109899,9833500016,JORGE JOSE,QUISPE,3697642273802080,12,124631.8944
109900,589349633,LUCIA JOSE RICARDO,GARCIA MARTINEZ,8705446052021790,10,204082.2905
109901,1703180233,LUCIA JUAN LUCIA,GARCIA,7941064437683580,8,34874.0327
109902,4854741728,JOSE,FLORES LOPEZ,8302284414827410,6,237594.3878
109903,7625403733,ANA CARLOS,CLAROS,2399902971039890,6,68507.583
109904,1054195648,ELENA,PEREZ,1043010334249250,5,191390.3998
109905,8117131937,JOSE ANA,VARGAS,1050882847562060,8,24267.5301
109906,1435230484,DIEGO DIEGO,CHOQUE RODRIGUEZ,4529518904949880,2,256904.73
109907,7324008691,MARIA,FLORES GARCIA,5553223345345830,13,369590.5991
109908,8861761144,LUIS JOSE,MENDOZA,7965337159357790,9,410057.0642
109909,9143743440,ANA CARLOS,MENDOZA QUISPE,5267523765975700,4,398718.1016
109910,5012412895,JUAN,MAMANI RODRIGUEZ,6490400748911960,13,389650.549
109911,5414109309,JOSE JORGE,MAMANI LOPEZ,9955322104304730,7,264457.518
109912,2841471882,DIEGO SOFIA ELENA,MENDOZA,1423978842988800,12,265737.0786
109913,9124078314,JORGE MARIA,RODRIGUEZ RODRIGUEZ,2304106230564040,10,246024.1681
109914,3285487532,CARLOS DIEGO LUIS,RODRIGUEZ,1402644670696050,9,170911.1879
109915,4119501295,SOFIA DIEGO LUIS,QUISPE GARCIA,7897861793219770,1,458174.3255
109916,8395138992,ANA RICARDO,CLAROS RODRIGUEZ,1817648716123330,4,474341.4906
109917,6157350824,ELENA LUCIA,PEREZ,7068409677133290,3,456659.4647
109918,4621526935,DIEGO JUAN,LOPEZ LOPEZ,1131478435492300,6,3794.1274
109919,718565709,LUCIA MARIA,MARTINEZ,1964580623687500,11,3938.7603
109920,2962781727,CARLOS LUIS,FLORES,1173819334143410,7,178867.2053
109921,2528775799,JORGE,VARGAS GARCIA,726530567213463,7,392680.4578
109922,7763073439,ELENA,GARCIA PEREZ,7877587755788410,13,148100.5565
109923,4058472327,MARIA MARIA,MAMANI VARGAS,8901206613892620,3,136287.2832
109924,2524208420,MARIA ELENA,CLAROS CLAROS,919717480482858,2,368618.5759
109925,5709994602,DIEGO SOFIA,CLAROS,547871915108532,7,386383.4596
109926,4045398093,ANA,QUISPE,3979308279462940,2,424042.2229
109927,8752723072,SOFIA CARLOS,RODRIGUEZ,7798719995616590,9,421181.3085
109928,9301916458,CARLOS JUAN JORGE,MAMANI LOPEZ,9626534298811410,6,457264.5093
109929,1515557245,LUIS DIEGO LUCIA,RODRIGUEZ FLORES,6189540487091460,11,255534.5873
109930,9163930711,MARIA,VARGAS VARGAS,8822981510049260,1,2.8731
109931,662030417,CARLOS JORGE SOFIA,CHOQUE QUISPE,6247993395287320,9,141837.4546
109932,6193403014,MARIA RICARDO ELENA,FLORES FLORES,1792748972268830,10,487872.7545
109933,3315198385,ELENA JORGE,MENDOZA VARGAS,5852398305706750,13,100519.9183
109934,7047054823,ANA JORGE,RODRIGUEZ FLORES,2655280163803090,13,218383.36
109935,1387020403,JUAN,MAMANI RODRIGUEZ,8141824667806800,10,398326.0727
